history_id,user_id,quiz_type,start_time,end_time,total_questions,correct_answers,score,quiz_mode,completion_status,time_spent,accuracy
14224,427,在线挑战,2025-02-27 09:02:48,2025-02-27 09:25:44,35,11,31.428571428571427,PK,完成,1376,31.428571428571427
14225,3461,离线练习,2024-05-25 23:27:48,2024-05-26 00:04:23,38,12,31.57894736842105,PK,未完成,2195,31.57894736842105
14226,2589,离线练习,2024-04-25 12:21:48,2024-04-25 12:55:17,43,38,88.37209302325581,PK,未完成,2009,88.37209302325581
14227,2153,离线练习,2024-08-26 20:37:48,2024-08-26 21:28:44,46,39,84.78260869565217,练习,未完成,3056,84.78260869565217
14228,4970,考点练习,2025-03-27 22:50:48,2025-03-27 23:04:01,36,9,25.0,PK,未完成,793,25.0
14229,472,每日一练,2024-09-02 22:59:48,2024-09-02 23:47:57,26,23,88.46153846153845,PK,完成,2889,88.46153846153845
14230,2328,考点练习,2024-06-13 13:42:48,2024-06-13 13:53:14,41,27,65.85365853658537,练习,完成,626,65.85365853658537
14231,3626,每日一练,2025-03-01 13:44:48,2025-03-01 14:16:04,6,5,83.33333333333334,PK,未完成,1876,83.33333333333334
14232,4912,离线练习,2025-01-10 13:45:48,2025-01-10 14:23:42,19,3,15.789473684210526,练习,未完成,2274,15.789473684210526
14233,4219,在线挑战,2025-03-28 16:05:48,2025-03-28 16:54:43,36,17,47.22222222222222,练习,完成,2935,47.22222222222222
14234,1721,在线挑战,2024-08-15 20:58:48,2024-08-15 21:09:21,23,4,17.391304347826086,PK,未完成,633,17.391304347826086
14235,4744,在线挑战,2024-08-08 05:04:48,2024-08-08 05:48:33,18,11,61.111111111111114,PK,未完成,2625,61.111111111111114
14236,3898,离线练习,2024-04-21 23:31:48,2024-04-22 00:16:48,46,20,43.47826086956522,练习,未完成,2700,43.47826086956522
14237,2643,每日一练,2024-12-05 12:12:48,2024-12-05 12:24:46,24,18,75.0,PK,完成,718,75.0
14238,4532,每日一练,2025-01-31 08:27:48,2025-01-31 08:38:09,8,2,25.0,PK,完成,621,25.0
14239,2018,在线挑战,2024-12-15 18:13:48,2024-12-15 19:13:19,42,0,0.0,练习,完成,3571,0.0
14240,4423,考点练习,2024-12-20 11:23:48,2024-12-20 11:39:07,11,8,72.72727272727273,PK,完成,919,72.72727272727273
14241,4899,在线挑战,2025-01-15 21:18:48,2025-01-15 22:11:15,50,23,46.0,PK,完成,3147,46.0
14242,362,每日一练,2024-08-13 14:40:48,2024-08-13 15:04:10,34,8,23.52941176470588,PK,未完成,1402,23.52941176470588
14243,1539,在线挑战,2024-12-15 01:58:48,2024-12-15 02:47:26,35,23,65.71428571428571,PK,未完成,2918,65.71428571428571
14244,2619,在线挑战,2025-03-27 00:58:48,2025-03-27 01:42:30,7,6,85.71428571428571,PK,未完成,2622,85.71428571428571
14245,480,在线挑战,2024-11-09 20:06:48,2024-11-09 20:25:20,25,24,96.0,练习,未完成,1112,96.0
14246,4113,离线练习,2024-09-11 14:15:48,2024-09-11 14:24:24,22,13,59.09090909090909,练习,未完成,516,59.09090909090909
14247,4760,离线练习,2024-10-19 12:00:48,2024-10-19 12:36:25,13,7,53.84615384615385,PK,完成,2137,53.84615384615385
14248,4457,离线练习,2024-05-20 22:56:48,2024-05-20 23:36:23,41,7,17.073170731707318,练习,未完成,2375,17.073170731707318
14249,1094,考点练习,2024-05-30 02:07:48,2024-05-30 02:47:39,50,37,74.0,PK,完成,2391,74.0
14250,324,考点练习,2024-07-22 10:11:48,2024-07-22 10:35:18,28,8,28.57142857142857,练习,完成,1410,28.57142857142857
14251,252,每日一练,2025-01-13 15:31:48,2025-01-13 16:11:59,6,5,83.33333333333334,练习,完成,2411,83.33333333333334
14252,4609,在线挑战,2024-10-15 07:10:48,2024-10-15 07:42:08,37,26,70.27027027027027,练习,完成,1880,70.27027027027027
14253,3174,每日一练,2024-07-18 13:30:48,2024-07-18 13:47:31,46,29,63.04347826086957,PK,未完成,1003,63.04347826086957
14254,1188,离线练习,2024-05-13 23:03:48,2024-05-13 23:09:18,38,2,5.263157894736842,PK,完成,330,5.263157894736842
14255,3005,离线练习,2024-06-14 02:51:48,2024-06-14 03:07:37,17,2,11.76470588235294,PK,完成,949,11.76470588235294
14256,2207,离线练习,2024-08-21 11:31:48,2024-08-21 12:16:40,16,16,100.0,练习,完成,2692,100.0
14257,2899,在线挑战,2024-11-22 00:49:48,2024-11-22 01:06:10,33,2,6.0606060606060606,练习,完成,982,6.0606060606060606
14258,2086,在线挑战,2025-03-18 08:26:48,2025-03-18 09:20:37,37,1,2.7027027027027026,PK,未完成,3229,2.7027027027027026
14259,3052,离线练习,2024-04-27 08:34:48,2024-04-27 09:04:53,27,26,96.29629629629629,练习,完成,1805,96.29629629629629
14260,4153,考点练习,2024-05-09 08:06:48,2024-05-09 08:24:42,15,12,80.0,PK,未完成,1074,80.0
14261,1473,每日一练,2024-09-09 01:42:48,2024-09-09 02:39:03,35,12,34.285714285714285,PK,完成,3375,34.285714285714285
14262,512,考点练习,2024-09-14 15:38:48,2024-09-14 15:49:54,47,21,44.680851063829785,PK,完成,666,44.680851063829785
14263,1623,在线挑战,2024-06-03 12:02:48,2024-06-03 12:55:25,13,7,53.84615384615385,PK,完成,3157,53.84615384615385
14264,4038,离线练习,2025-01-27 06:43:48,2025-01-27 07:14:23,39,7,17.94871794871795,PK,未完成,1835,17.94871794871795
14265,4339,每日一练,2024-10-15 01:29:48,2024-10-15 01:35:49,31,4,12.903225806451612,PK,未完成,361,12.903225806451612
14266,4594,离线练习,2024-08-18 22:29:48,2024-08-18 22:45:01,25,1,4.0,练习,未完成,913,4.0
14267,1597,在线挑战,2025-01-14 18:25:48,2025-01-14 18:48:35,12,4,33.33333333333333,PK,完成,1367,33.33333333333333
14268,1896,离线练习,2024-08-11 16:15:48,2024-08-11 16:46:23,33,22,66.66666666666666,PK,未完成,1835,66.66666666666666
14269,1086,离线练习,2024-11-13 00:45:48,2024-11-13 00:53:31,12,9,75.0,PK,完成,463,75.0
14270,2564,离线练习,2025-02-09 07:22:48,2025-02-09 07:39:49,23,14,60.86956521739131,练习,完成,1021,60.86956521739131
14271,4773,每日一练,2025-01-03 00:16:48,2025-01-03 00:55:28,34,15,44.11764705882353,练习,未完成,2320,44.11764705882353
14272,529,考点练习,2025-02-19 21:58:48,2025-02-19 22:34:47,39,22,56.41025641025641,PK,未完成,2159,56.41025641025641
14273,4565,离线练习,2024-10-02 22:02:48,2024-10-02 22:57:34,10,1,10.0,练习,完成,3286,10.0
14274,554,每日一练,2025-02-11 14:11:48,2025-02-11 14:59:29,36,6,16.666666666666664,练习,未完成,2861,16.666666666666664
14275,4200,离线练习,2024-04-20 03:48:48,2024-04-20 04:39:16,49,27,55.10204081632652,PK,未完成,3028,55.10204081632652
14276,30,在线挑战,2024-04-30 22:08:48,2024-04-30 22:24:19,39,27,69.23076923076923,PK,未完成,931,69.23076923076923
14277,899,离线练习,2025-01-11 14:02:48,2025-01-11 14:27:26,30,23,76.66666666666667,PK,完成,1478,76.66666666666667
14278,490,离线练习,2024-06-11 20:33:48,2024-06-11 20:49:06,32,21,65.625,练习,未完成,918,65.625
14279,3634,考点练习,2024-12-08 07:06:48,2024-12-08 07:58:06,33,3,9.090909090909092,练习,未完成,3078,9.090909090909092
14280,2375,离线练习,2025-03-12 22:46:48,2025-03-12 23:05:48,25,18,72.0,练习,完成,1140,72.0
14281,2222,考点练习,2025-01-31 15:24:48,2025-01-31 16:11:20,16,8,50.0,练习,完成,2792,50.0
14282,2532,离线练习,2024-11-01 14:25:48,2024-11-01 15:13:46,34,26,76.47058823529412,练习,未完成,2878,76.47058823529412
14283,1983,考点练习,2024-10-16 10:08:48,2024-10-16 11:07:21,7,4,57.14285714285714,PK,未完成,3513,57.14285714285714
14284,1064,考点练习,2024-06-18 22:13:48,2024-06-18 23:04:07,40,0,0.0,PK,完成,3019,0.0
14285,122,考点练习,2025-03-17 06:41:48,2025-03-17 07:37:50,33,16,48.484848484848484,PK,完成,3362,48.484848484848484
14286,2927,考点练习,2024-10-13 15:30:48,2024-10-13 15:47:42,21,20,95.23809523809523,练习,未完成,1014,95.23809523809523
14287,1343,离线练习,2024-08-01 19:05:48,2024-08-01 19:38:49,44,21,47.72727272727273,练习,未完成,1981,47.72727272727273
14288,820,离线练习,2024-12-11 11:20:48,2024-12-11 11:54:24,50,11,22.0,PK,完成,2016,22.0
14289,3391,考点练习,2024-10-21 18:37:48,2024-10-21 19:37:20,9,1,11.11111111111111,练习,完成,3572,11.11111111111111
14290,1092,离线练习,2025-01-07 07:08:48,2025-01-07 08:00:18,18,1,5.555555555555555,PK,完成,3090,5.555555555555555
14291,1132,离线练习,2025-02-03 18:57:48,2025-02-03 19:05:17,44,35,79.54545454545455,PK,未完成,449,79.54545454545455
14292,1606,离线练习,2025-02-01 10:16:48,2025-02-01 10:28:57,43,34,79.06976744186046,PK,未完成,729,79.06976744186046
14293,3866,在线挑战,2024-06-17 15:11:48,2024-06-17 15:58:14,33,17,51.515151515151516,PK,未完成,2786,51.515151515151516
14294,3357,离线练习,2024-10-17 10:43:48,2024-10-17 11:14:18,44,14,31.818181818181817,PK,未完成,1830,31.818181818181817
14295,3405,离线练习,2024-11-14 08:10:48,2024-11-14 08:51:19,14,10,71.42857142857143,练习,未完成,2431,71.42857142857143
14296,2208,考点练习,2024-08-08 07:33:48,2024-08-08 08:00:24,11,5,45.45454545454545,PK,完成,1596,45.45454545454545
14297,753,在线挑战,2024-04-20 17:50:48,2024-04-20 18:15:53,48,41,85.41666666666666,PK,未完成,1505,85.41666666666666
14298,3560,离线练习,2025-02-18 20:43:48,2025-02-18 21:29:53,45,38,84.44444444444444,练习,完成,2765,84.44444444444444
14299,3072,离线练习,2024-08-06 01:07:48,2024-08-06 01:59:26,16,7,43.75,练习,完成,3098,43.75
14300,3903,每日一练,2025-03-03 16:52:48,2025-03-03 17:16:05,18,6,33.33333333333333,PK,完成,1397,33.33333333333333
14301,4799,在线挑战,2025-02-27 13:49:48,2025-02-27 14:12:40,43,8,18.6046511627907,练习,完成,1372,18.6046511627907
14302,2690,每日一练,2024-04-23 16:13:48,2024-04-23 16:28:10,50,22,44.0,PK,完成,862,44.0
14303,3632,考点练习,2025-02-01 18:19:48,2025-02-01 18:25:32,10,9,90.0,PK,未完成,344,90.0
14304,4449,每日一练,2024-10-02 04:13:48,2024-10-02 04:32:19,38,29,76.31578947368422,练习,未完成,1111,76.31578947368422
14305,1307,考点练习,2025-02-05 09:25:48,2025-02-05 10:12:18,21,12,57.14285714285714,练习,完成,2790,57.14285714285714
14306,641,离线练习,2025-03-30 12:26:48,2025-03-30 12:57:40,29,26,89.65517241379311,练习,完成,1852,89.65517241379311
14307,1232,每日一练,2024-12-17 15:11:48,2024-12-17 15:55:04,6,5,83.33333333333334,PK,未完成,2596,83.33333333333334
14308,4553,在线挑战,2025-01-23 17:06:48,2025-01-23 17:46:52,32,19,59.375,练习,未完成,2404,59.375
14309,2104,每日一练,2025-01-13 08:36:48,2025-01-13 09:30:57,27,23,85.18518518518519,练习,完成,3249,85.18518518518519
14310,2986,在线挑战,2024-07-05 12:36:48,2024-07-05 13:02:21,37,1,2.7027027027027026,PK,未完成,1533,2.7027027027027026
14311,2351,离线练习,2025-03-05 16:44:48,2025-03-05 17:03:28,21,18,85.71428571428571,PK,未完成,1120,85.71428571428571
14312,1543,每日一练,2024-09-26 08:05:48,2024-09-26 08:38:37,13,4,30.76923076923077,PK,完成,1969,30.76923076923077
14313,3921,在线挑战,2024-05-15 07:49:48,2024-05-15 08:15:48,11,5,45.45454545454545,PK,完成,1560,45.45454545454545
14314,1005,离线练习,2024-11-12 11:21:48,2024-11-12 11:56:45,41,33,80.48780487804879,练习,完成,2097,80.48780487804879
14315,1793,考点练习,2024-11-25 22:16:48,2024-11-25 22:46:06,17,3,17.647058823529413,PK,完成,1758,17.647058823529413
14316,1479,离线练习,2024-08-19 18:21:48,2024-08-19 19:03:38,12,9,75.0,PK,未完成,2510,75.0
14317,3592,在线挑战,2024-07-06 11:23:48,2024-07-06 12:04:35,30,4,13.333333333333334,练习,完成,2447,13.333333333333334
14318,1594,在线挑战,2024-05-15 19:49:48,2024-05-15 20:48:13,12,12,100.0,练习,未完成,3505,100.0
14319,2642,每日一练,2025-03-26 14:44:48,2025-03-26 15:29:00,34,5,14.705882352941178,PK,完成,2652,14.705882352941178
14320,1264,每日一练,2024-11-21 01:43:48,2024-11-21 02:27:56,34,8,23.52941176470588,练习,完成,2648,23.52941176470588
14321,4652,在线挑战,2024-10-02 17:08:48,2024-10-02 17:31:56,8,5,62.5,PK,未完成,1388,62.5
14322,4021,在线挑战,2024-11-02 15:39:48,2024-11-02 16:21:01,14,8,57.14285714285714,练习,完成,2473,57.14285714285714
14323,3149,在线挑战,2024-06-20 04:36:48,2024-06-20 05:22:26,44,14,31.818181818181817,PK,未完成,2738,31.818181818181817
14324,2694,离线练习,2024-09-08 21:31:48,2024-09-08 21:55:57,13,3,23.076923076923077,PK,完成,1449,23.076923076923077
14325,4429,每日一练,2024-09-13 07:07:48,2024-09-13 07:55:57,27,11,40.74074074074074,练习,完成,2889,40.74074074074074
14326,1064,每日一练,2024-06-27 05:38:48,2024-06-27 06:14:28,7,4,57.14285714285714,练习,完成,2140,57.14285714285714
14327,800,离线练习,2024-12-22 02:27:48,2024-12-22 03:23:11,31,9,29.03225806451613,练习,完成,3323,29.03225806451613
14328,4134,在线挑战,2024-12-18 18:55:48,2024-12-18 19:37:49,41,23,56.09756097560976,PK,未完成,2521,56.09756097560976
14329,3236,在线挑战,2024-08-14 19:34:48,2024-08-14 20:24:19,5,5,100.0,练习,完成,2971,100.0
14330,2040,每日一练,2024-12-17 19:03:48,2024-12-17 19:36:32,16,0,0.0,练习,未完成,1964,0.0
14331,2594,每日一练,2025-02-26 20:42:48,2025-02-26 20:53:59,48,28,58.333333333333336,PK,完成,671,58.333333333333336
14332,169,离线练习,2025-01-24 13:36:48,2025-01-24 14:29:34,13,9,69.23076923076923,PK,未完成,3166,69.23076923076923
14333,3260,考点练习,2024-09-27 19:22:48,2024-09-27 19:46:09,40,4,10.0,练习,未完成,1401,10.0
14334,1242,在线挑战,2024-11-08 14:57:48,2024-11-08 15:26:12,36,22,61.111111111111114,练习,未完成,1704,61.111111111111114
14335,992,离线练习,2024-05-04 03:31:48,2024-05-04 03:46:37,34,16,47.05882352941176,练习,完成,889,47.05882352941176
14336,4974,离线练习,2024-12-16 07:06:48,2024-12-16 07:26:42,5,5,100.0,练习,未完成,1194,100.0
14337,1892,离线练习,2024-10-30 12:38:48,2024-10-30 13:20:26,27,17,62.96296296296296,PK,未完成,2498,62.96296296296296
14338,4789,考点练习,2024-12-18 22:45:48,2024-12-18 23:09:41,15,4,26.666666666666668,练习,完成,1433,26.666666666666668
14339,1295,在线挑战,2024-10-30 21:06:48,2024-10-30 21:41:30,34,3,8.823529411764707,练习,未完成,2082,8.823529411764707
14340,1404,离线练习,2024-06-30 03:23:48,2024-06-30 03:34:40,48,18,37.5,PK,完成,652,37.5
14341,2577,离线练习,2024-07-31 17:30:48,2024-07-31 17:41:15,29,27,93.10344827586206,PK,完成,627,93.10344827586206
14342,1274,在线挑战,2025-03-29 09:26:48,2025-03-29 10:22:49,43,24,55.81395348837209,PK,完成,3361,55.81395348837209
14343,1757,离线练习,2024-10-23 20:41:48,2024-10-23 20:55:38,36,16,44.44444444444444,练习,未完成,830,44.44444444444444
14344,3160,考点练习,2025-02-08 23:29:48,2025-02-08 23:44:09,34,8,23.52941176470588,PK,完成,861,23.52941176470588
14345,2426,离线练习,2024-07-12 12:53:48,2024-07-12 13:49:02,43,27,62.7906976744186,练习,未完成,3314,62.7906976744186
14346,3265,离线练习,2024-05-22 00:50:48,2024-05-22 01:28:15,9,8,88.88888888888889,练习,完成,2247,88.88888888888889
14347,4092,考点练习,2024-05-15 16:04:48,2024-05-15 16:52:29,38,1,2.631578947368421,练习,完成,2861,2.631578947368421
14348,4598,离线练习,2024-05-29 05:32:48,2024-05-29 06:08:56,13,1,7.6923076923076925,练习,未完成,2168,7.6923076923076925
14349,4687,在线挑战,2024-04-20 17:16:48,2024-04-20 18:08:05,24,15,62.5,练习,未完成,3077,62.5
14350,1710,考点练习,2024-05-08 13:46:48,2024-05-08 14:10:41,9,3,33.33333333333333,练习,未完成,1433,33.33333333333333
14351,3517,在线挑战,2024-11-07 04:08:48,2024-11-07 04:48:31,33,1,3.0303030303030303,PK,未完成,2383,3.0303030303030303
14352,479,每日一练,2024-06-16 09:33:48,2024-06-16 09:56:54,25,23,92.0,PK,未完成,1386,92.0
14353,2798,每日一练,2025-02-13 14:14:48,2025-02-13 14:37:54,5,4,80.0,练习,未完成,1386,80.0
14354,724,在线挑战,2024-04-29 22:14:48,2024-04-29 22:40:51,12,9,75.0,PK,完成,1563,75.0
14355,4841,考点练习,2025-03-02 03:07:48,2025-03-02 03:26:08,30,23,76.66666666666667,PK,完成,1100,76.66666666666667
14356,84,每日一练,2025-01-29 02:22:48,2025-01-29 02:57:30,18,5,27.77777777777778,PK,未完成,2082,27.77777777777778
14357,1864,在线挑战,2024-08-11 19:01:48,2024-08-11 19:16:40,31,4,12.903225806451612,PK,完成,892,12.903225806451612
14358,4293,每日一练,2025-03-25 01:40:48,2025-03-25 02:16:12,49,20,40.816326530612244,PK,完成,2124,40.816326530612244
14359,4316,在线挑战,2024-09-08 03:30:48,2024-09-08 03:39:53,26,1,3.8461538461538463,练习,未完成,545,3.8461538461538463
14360,4756,每日一练,2024-09-07 03:30:48,2024-09-07 04:03:08,19,9,47.368421052631575,PK,完成,1940,47.368421052631575
14361,3528,考点练习,2025-02-18 20:58:48,2025-02-18 21:16:21,31,10,32.25806451612903,PK,未完成,1053,32.25806451612903
14362,4540,在线挑战,2025-01-29 10:29:48,2025-01-29 10:41:13,30,2,6.666666666666667,练习,未完成,685,6.666666666666667
14363,362,每日一练,2025-02-11 18:57:48,2025-02-11 19:27:53,25,16,64.0,练习,未完成,1805,64.0
14364,2344,在线挑战,2025-03-21 11:51:48,2025-03-21 11:56:56,33,29,87.87878787878788,练习,未完成,308,87.87878787878788
14365,931,考点练习,2024-09-21 15:20:48,2024-09-21 16:20:43,18,9,50.0,练习,未完成,3595,50.0
14366,4341,每日一练,2025-01-25 04:58:48,2025-01-25 05:48:59,20,16,80.0,练习,完成,3011,80.0
14367,4119,离线练习,2025-01-09 12:55:48,2025-01-09 13:12:37,17,13,76.47058823529412,练习,未完成,1009,76.47058823529412
14368,3366,离线练习,2025-01-30 15:51:48,2025-01-30 16:44:51,12,10,83.33333333333334,练习,完成,3183,83.33333333333334
14369,1327,每日一练,2024-09-27 10:29:48,2024-09-27 10:36:10,20,15,75.0,练习,完成,382,75.0
14370,3432,考点练习,2024-07-14 09:51:48,2024-07-14 10:29:34,20,17,85.0,练习,未完成,2266,85.0
14371,2346,考点练习,2024-07-01 20:47:48,2024-07-01 21:38:16,34,12,35.294117647058826,PK,完成,3028,35.294117647058826
14372,2208,每日一练,2024-07-15 05:03:48,2024-07-15 05:10:01,15,6,40.0,练习,未完成,373,40.0
14373,3967,在线挑战,2024-06-13 02:32:48,2024-06-13 03:23:47,8,1,12.5,练习,完成,3059,12.5
14374,244,每日一练,2024-05-15 14:09:48,2024-05-15 14:59:44,16,14,87.5,PK,完成,2996,87.5
14375,2279,每日一练,2024-05-17 11:16:48,2024-05-17 11:29:46,19,13,68.42105263157895,PK,完成,778,68.42105263157895
14376,2767,每日一练,2024-08-16 17:57:48,2024-08-16 18:53:31,42,21,50.0,练习,未完成,3343,50.0
14377,863,在线挑战,2024-12-02 19:40:48,2024-12-02 20:17:01,43,1,2.3255813953488373,PK,未完成,2173,2.3255813953488373
14378,3392,每日一练,2025-03-14 06:45:48,2025-03-14 07:13:25,7,2,28.57142857142857,PK,完成,1657,28.57142857142857
14379,919,每日一练,2024-04-09 17:02:48,2024-04-09 17:25:14,10,7,70.0,PK,完成,1346,70.0
14380,4623,考点练习,2024-04-20 08:18:48,2024-04-20 08:36:44,48,17,35.41666666666667,PK,未完成,1076,35.41666666666667
14381,2980,考点练习,2024-12-30 06:10:48,2024-12-30 07:03:34,45,27,60.0,练习,完成,3166,60.0
14382,2133,每日一练,2024-05-19 11:19:48,2024-05-19 11:33:48,38,7,18.421052631578945,练习,未完成,840,18.421052631578945
14383,2092,在线挑战,2024-07-02 08:44:48,2024-07-02 09:23:36,15,12,80.0,PK,未完成,2328,80.0
14384,1222,考点练习,2024-04-23 23:26:48,2024-04-23 23:57:32,18,18,100.0,PK,未完成,1844,100.0
14385,4269,离线练习,2024-09-28 16:48:48,2024-09-28 17:16:26,9,7,77.77777777777779,练习,未完成,1658,77.77777777777779
14386,4129,在线挑战,2025-01-18 15:17:48,2025-01-18 15:42:25,15,5,33.33333333333333,PK,完成,1477,33.33333333333333
14387,1290,在线挑战,2024-09-09 22:59:48,2024-09-09 23:50:44,16,13,81.25,练习,未完成,3056,81.25
14388,4014,在线挑战,2024-06-26 04:25:48,2024-06-26 04:46:57,12,6,50.0,PK,未完成,1269,50.0
14389,269,每日一练,2024-08-09 14:40:48,2024-08-09 15:12:00,13,4,30.76923076923077,练习,未完成,1872,30.76923076923077
14390,2592,考点练习,2025-02-06 11:21:48,2025-02-06 11:51:47,27,16,59.25925925925925,PK,未完成,1799,59.25925925925925
14391,1783,离线练习,2025-02-09 04:06:48,2025-02-09 04:38:35,9,8,88.88888888888889,PK,未完成,1907,88.88888888888889
14392,3867,考点练习,2024-10-08 03:48:48,2024-10-08 04:32:02,7,7,100.0,PK,未完成,2594,100.0
14393,202,在线挑战,2024-11-29 11:16:48,2024-11-29 11:47:45,40,13,32.5,PK,完成,1857,32.5
14394,584,在线挑战,2024-07-22 22:33:48,2024-07-22 22:47:38,31,8,25.806451612903224,PK,完成,830,25.806451612903224
14395,4375,考点练习,2025-01-10 03:31:48,2025-01-10 04:04:00,36,5,13.88888888888889,PK,完成,1932,13.88888888888889
14396,3981,离线练习,2024-10-03 01:34:48,2024-10-03 01:57:07,9,8,88.88888888888889,PK,完成,1339,88.88888888888889
14397,1943,在线挑战,2024-07-11 15:29:48,2024-07-11 16:00:28,24,16,66.66666666666666,练习,未完成,1840,66.66666666666666
14398,2427,离线练习,2025-03-30 21:52:48,2025-03-30 22:42:31,20,1,5.0,练习,完成,2983,5.0
14399,3787,考点练习,2024-11-05 15:27:48,2024-11-05 15:39:58,11,3,27.27272727272727,PK,完成,730,27.27272727272727
14400,4681,每日一练,2024-05-05 18:01:48,2024-05-05 18:42:07,28,3,10.714285714285714,练习,未完成,2419,10.714285714285714
14401,2486,在线挑战,2024-11-03 10:17:48,2024-11-03 10:27:02,17,17,100.0,PK,完成,554,100.0
14402,2709,每日一练,2025-03-06 12:51:48,2025-03-06 13:10:11,28,23,82.14285714285714,练习,未完成,1103,82.14285714285714
14403,4646,离线练习,2024-06-01 19:56:48,2024-06-01 20:33:19,28,1,3.571428571428571,练习,完成,2191,3.571428571428571
14404,1702,每日一练,2025-01-31 06:12:48,2025-01-31 06:36:16,39,30,76.92307692307693,练习,未完成,1408,76.92307692307693
14405,2714,离线练习,2025-01-17 10:03:48,2025-01-17 10:52:13,42,41,97.61904761904762,PK,未完成,2905,97.61904761904762
14406,3183,离线练习,2024-08-26 19:23:48,2024-08-26 19:55:38,21,20,95.23809523809523,PK,完成,1910,95.23809523809523
14407,3717,每日一练,2024-09-25 15:50:48,2024-09-25 15:56:08,13,10,76.92307692307693,练习,未完成,320,76.92307692307693
14408,358,离线练习,2024-08-20 22:44:48,2024-08-20 23:26:16,31,15,48.38709677419355,练习,完成,2488,48.38709677419355
14409,1508,在线挑战,2024-04-09 15:02:48,2024-04-09 15:56:44,26,21,80.76923076923077,PK,完成,3236,80.76923076923077
14410,2966,离线练习,2024-04-09 16:53:48,2024-04-09 17:47:31,35,23,65.71428571428571,PK,未完成,3223,65.71428571428571
14411,3360,在线挑战,2024-12-10 23:22:48,2024-12-10 23:37:19,21,2,9.523809523809524,练习,完成,871,9.523809523809524
14412,4738,离线练习,2025-01-30 02:43:48,2025-01-30 03:27:37,7,1,14.285714285714285,PK,完成,2629,14.285714285714285
14413,201,在线挑战,2024-09-12 05:18:48,2024-09-12 05:30:23,36,2,5.555555555555555,PK,完成,695,5.555555555555555
14414,150,考点练习,2024-09-25 13:40:48,2024-09-25 14:32:37,45,11,24.444444444444443,PK,完成,3109,24.444444444444443
14415,1103,考点练习,2025-01-04 04:03:48,2025-01-04 04:31:58,27,2,7.4074074074074066,练习,完成,1690,7.4074074074074066
14416,864,在线挑战,2024-08-16 04:00:48,2024-08-16 04:06:16,40,30,75.0,PK,未完成,328,75.0
14417,375,考点练习,2024-12-25 15:54:48,2024-12-25 16:45:42,50,5,10.0,练习,未完成,3054,10.0
14418,529,每日一练,2024-05-20 16:55:48,2024-05-20 17:31:08,23,18,78.26086956521739,练习,完成,2120,78.26086956521739
14419,4448,考点练习,2024-05-20 02:30:48,2024-05-20 02:43:38,8,6,75.0,PK,完成,770,75.0
14420,623,考点练习,2024-11-16 05:28:48,2024-11-16 06:25:50,30,29,96.66666666666667,练习,未完成,3422,96.66666666666667
14421,2094,考点练习,2025-03-12 09:30:48,2025-03-12 09:50:45,9,6,66.66666666666666,练习,完成,1197,66.66666666666666
14422,3116,每日一练,2024-10-28 22:56:48,2024-10-28 23:47:24,49,19,38.775510204081634,练习,未完成,3036,38.775510204081634
14423,255,在线挑战,2024-09-01 04:19:48,2024-09-01 04:48:40,19,3,15.789473684210526,练习,完成,1732,15.789473684210526
14424,4712,每日一练,2024-10-30 19:09:48,2024-10-30 19:59:43,18,2,11.11111111111111,练习,未完成,2995,11.11111111111111
14425,3802,离线练习,2024-06-22 20:49:48,2024-06-22 21:12:37,19,4,21.052631578947366,PK,未完成,1369,21.052631578947366
14426,368,在线挑战,2024-09-10 06:25:48,2024-09-10 06:35:46,17,3,17.647058823529413,PK,未完成,598,17.647058823529413
14427,3418,考点练习,2024-04-12 01:13:48,2024-04-12 01:42:01,10,9,90.0,练习,完成,1693,90.0
14428,1784,离线练习,2025-01-06 22:55:48,2025-01-06 23:37:05,46,3,6.521739130434782,练习,未完成,2477,6.521739130434782
14429,4926,在线挑战,2024-09-20 18:52:48,2024-09-20 18:59:32,17,2,11.76470588235294,练习,完成,404,11.76470588235294
14430,3282,每日一练,2024-07-13 10:22:48,2024-07-13 10:33:23,23,11,47.82608695652174,练习,完成,635,47.82608695652174
14431,691,每日一练,2024-12-18 14:59:48,2024-12-18 15:55:22,14,4,28.57142857142857,PK,完成,3334,28.57142857142857
14432,2963,考点练习,2024-04-17 06:04:48,2024-04-17 06:38:11,13,1,7.6923076923076925,练习,完成,2003,7.6923076923076925
14433,4939,每日一练,2024-07-09 11:09:48,2024-07-09 11:43:54,37,0,0.0,练习,完成,2046,0.0
14434,2621,每日一练,2024-10-20 03:04:48,2024-10-20 03:54:53,33,19,57.57575757575758,练习,未完成,3005,57.57575757575758
14435,239,每日一练,2024-11-08 21:53:48,2024-11-08 22:46:00,38,38,100.0,PK,完成,3132,100.0
14436,4878,每日一练,2025-03-06 08:36:48,2025-03-06 08:48:10,15,9,60.0,PK,完成,682,60.0
14437,3172,每日一练,2024-05-14 14:13:48,2024-05-14 14:28:56,26,26,100.0,PK,未完成,908,100.0
14438,4799,每日一练,2025-02-06 06:52:48,2025-02-06 07:00:52,44,2,4.545454545454546,PK,未完成,484,4.545454545454546
14439,3132,考点练习,2024-07-19 15:07:48,2024-07-19 15:14:11,28,18,64.28571428571429,练习,完成,383,64.28571428571429
14440,4219,在线挑战,2024-09-19 08:57:48,2024-09-19 09:49:34,13,10,76.92307692307693,练习,完成,3106,76.92307692307693
